source,target,tgt_lng 
if then else statement,if-then-else语句,
process,进程,
74HC112,74HC112,
if falling edge then,若检测到下降沿则,
Standard SOP Form,标准SOP形式,
Boolean algebra rule 6,布尔代数规则6,
hexadecimal number system,十六进制数系统,
hexadecimal digit,十六进制数字,
4-bit binary number,4位二进制数,
repeated division-by-16 method,重复除以16法,
octal number system,八进制数系统,
repeated division-by-8 method,重复除以8法,
octal-to-binary conversion,八进制到二进制转换,
3-bit binary equivalent,3位二进制等价值,
odd parity system,奇校验系统,
communication link,通信链路,
digital storage device,数字存储设备,
DVD,DVD,
burst errors,突发错误,
check bits,校验位,
data bits,数据位,
polynomial,多项式,
univariate polynomial,一元多项式,
TABLE 2–9,表2-9,
instruction set,指令集,
low-level language,低级语言,
Motorola processors,Motorola处理器,
Intel processors,Intel处理器,
cross-assemblers,交叉汇编器,
machine control,机器控制,
industrial processes,工业过程,
video game programming,视频游戏编程,
ORgate,或门,
BCDEncoder,BCD编码器,
FourBitParSftReg,FourBitParSftReg,
ComparatorFourBit,四位比较器,
OneShot,OneShot,
EightBitShiftReg,八位移位寄存器,
74HC163,74HC163,
CTR DIV 16,CTR DIV 16,
active-LOW clear input,低电平有效清零输入,
CLR,CLR,
ENP,ENP,
ENT,ENT,
least significant input bit,最低有效输入位,
least significant output bit,最低有效输出位,
positive-going clock edge,上升沿时钟边沿,
preset operation,预置操作,
comparators,比较器,
multiplexers (MUX),多路复用器 (MUX),
parity generators/checkers,奇偶校验生成器/校验器,
ripple carry adder,纹波进位加法器,
Combinational mode,组合模式,
Commutative laws,交换律,
4-bit magnitude,4位幅度,
tag address,标签地址,
Comparison function,比较函数,
high-level to machine conversion,高级语言到机器语言的转换,
Compiling,编译,
Complementary,互补的,
Complements,补码,
1’s,反码,
2’s,补码,
Components,组件,
Computer system block diagram,计算机系统框图,
debugging,调试,
device selection,设备选择,
general-purpose,通用型,
memory and storage,内存与存储,
practical considerations,实际考虑因素,
signal loading and buffering,信号负载与缓冲,
tasks,任务,
typical,典型,
Computer-aided design (CAD),计算机辅助设计 (CAD),
Configurable logic blocks (CLBs),可配置逻辑块 (CLBs),
64 kB memory array,64 kB内存阵列,
Tri-state buffer,三态缓冲器,
BNC,BNC,
Unshielded twisted pair cables,非屏蔽双绞线电缆,
Infrared region,红外区域,
rf and microwave signals,射频和微波信号,
PCB,PCB,
GND jack,GND接口,
ICs,集成电路,
2-input bipolar NAND gate,双输入双极型NAND门,
pulse waveforms,脉冲波形,
Basic Logic Functions,基本逻辑函数,
waveform,波形,
bit sequence,位序列,
serially transfer,串行传输,
clock waveform,时钟波形,
propositional,命题的,
digital circuits,数字电路,
NOT function,非函数,
AND function,与函数,
partial remainder,部分余数,
2’s complement addition,二进制补码加法,
8-bit signed binary numbers,8位有符号二进制数,
Seven Segment Decoder,七段译码器,
SevenSegment,七段显示,
CALL/REQ FF,呼叫/请求触发器,
JKFlipFlop,JK触发器,
Seven-segment display element output,七段显示器元素输出,
Hexadecimal count input,十六进制计数输入,
“Don’t care” conditions,“无关”条件,
Double-precision floating-point numbers,双精度浮点数,
Burst EDO,突发扩展数据输出,
Extended Data Out,扩展数据输出,
Fast Page Mode,快速页面模式,
NAND logic diagrams,与非逻辑图,
NOR logic diagram,或非逻辑图,
Dual-slope ADC,双斜率模数转换器,
astable multivibrators,无稳态多谐振荡器,
Dynamic input indicator,动态输入指示器,
E CMOS,E CMOS,
OR/NOR gate circuit,或/或非门电路,
Edge-sensitive flip-flops,边沿敏感触发器,
Edge-triggered flip-flops,边沿触发触发器,
J-K,J-K,
Edge-triggering,边沿触发,
EEPROMs,电可擦可编程只读存储器,
Circuit5_67,Circuit5_67,
AND_gate,AND_gate,
OR_gate,或门,
Figure P–30,图P–30,
serial format,串行格式,
parallel-to-serial converter,并行转串行转换器,
shift register,移位寄存器,
communications channel,通信信道,
transmission media,传输介质,
synchronous data,同步数据,
asynchronous data,异步数据,
modes of data transmission,数据传输模式,
circuit boards,电路板,
Replacement,更换,
Reproducing the Symptoms,重现症状,
Figure 1–57,图1-57,
ANSI/IEEE Standard 754-1985,ANSI/IEEE 标准 754-1985,
single-precision,单精度,
double-precision,双精度,
extended-precision,扩展精度,
Single-Precision Floating-Point Binary Numbers,单精度浮点二进制数,
comparator with inequality indication,带不等指示的比较器,
exclusive-OR logic,异或逻辑,
HIGH output,高电平输出,
serial in/serial out shift register,串入串出移位寄存器,
Look-up table (LUT),查找表（LUT）,
CPLD block diagram,CPLD框图,
CPLD architecture,CPLD架构,
row/column interconnects,行列互连,
volatile process technology,易失性工艺技术,
Loops,循环,
LS (low-power schottky) family,LS（低功耗肖特基）系列,
modulus-100 up/down counter,模100可逆计数器,
automobile parking control,汽车停车控制,
up/down decade counters,十进制可逆计数器,
parallel data inputs,并行数据输入,
light beam,光束,
electrical pulse,电脉冲,
MAX/MIN output,最大/最小输出,
interface circuit,接口电路,
FULL sign,满位标志,
gate bar,闸杆,
optoelectronic sensor,光电传感器,
Chapter 6,第6章,
8-bit multiplexer,8位多路复用器,
Tri-state outputs,三态输出,
bus structures,总线结构,
microprocessor-based systems,基于微处理器的系统,
functional components,功能组件,
voltage levels,电压电平,
current levels,电流电平,
signals,信号,
input/output devices,输入/输出设备,
monitors,显示器,
printers,打印机,
keyboards,键盘,
SRAM chips,静态随机存取存储器芯片,
words,字,
32k * 8 SRAM,32k * 8 静态随机存取存储器,
memory cell array,存储单元阵列,
column decoder,列译码器,
READ mode,读取模式,
write enable input,写使能输入,
output enable,输出使能,
input tri-state buffers,输入三态缓冲器,
simultaneous (flash) method,并行（闪速）方法,
sigma-delta method,Σ-Δ方法,
successive approximation,逐次逼近,
ADC output errors,模数转换器输出错误,
binary-weighted DAC,二进制加权数模转换器,
nonmonotonic behavior,非单调行为,
fixed-point,定点,
Address register,地址寄存器,
write enable,写使能,
Write register,写寄存器,
Enable register,使能寄存器,
Data input register,数据输入寄存器,
Data output register,数据输出寄存器,
Data I/O control,数据输入/输出控制,
flow-through,直通式,
pipelined,流水线式,
output buffers,输出缓冲器,
Burst Feature,突发特性,
address burst feature,地址突发特性,
burst logic,突发逻辑,
binary counter,二进制计数器,
Burst control,突发控制,
ACK,确认,
Data transfer from master to slave,主设备到从设备的数据传输,
Data transfer from slave to master,从设备到主设备的数据传输,
FIGURE 13–70 I2C data transfers,图13-70 I2C数据传输,
automotive applications,汽车应用,
aerospace systems,航空航天系统,
CAN H,CAN H,
CAN L,CAN L,
SAE,SAE,
Society of Automotive Engineers,汽车工程师学会,
European Union,欧盟,
CAN 2.0A,CAN 2.0A,
message identifiers,消息标识符,
NRZ format,不归零格式,
SOF,SOF,
arbitration field,仲裁字段,
remote transmission request,远程传输请求,
RTR,RTR,
reserve bits,保留位,
data length code,数据长度码,
DLC,DLC,
end-of-frame,帧结束,
EOF,EOF,
programmable interrupt controller,可编程中断控制器,
PIC,PIC,
autovectored interrupts,自动向量中断,
return from interrupt,中断返回,
RTI,RTI,
return from subroutine,子程序返回,
cold boot,冷启动,
power on self-test,上电自检,
POST,POST,
XNOR gate,同或门,
quad 2-input NAND gate package,四路双输入与非门封装,
dc coupling,直流耦合,
PCB board,印刷电路板,
frequency counter,频率计数器,
D0D1D2D3,D0D1D2D3,
Figure 8–11(b),图8-11(b),
Related Problem,相关问题,
Figure 8–11(a),图8-11(a),
IMPLEMENTATION: 8-BIT PARALLEL LOAD SHIFT REGISTER,实现：8位并行加载移位寄存器,
74HC165,74HC165,
IC shift register,集成电路移位寄存器,
parallel in/serial out,并行输入/串行输出,
serial in/serial out,串行输入/串行输出,
Figure 8–12,图8-12,
SHIFT /LOAD input,移位/加载输入,
SH/LD,移位/加载,
SER input,SER输入,
CLK INH input,CLK INH输入,
Figure 8–13,图8-13,
library ieee,库 ieee,
ieee.std_logic_1164.all,ieee.std_logic_1164.all,
entity ParSerShift,实体 ParSerShift,
architecture LogicOperation,架构 LogicOperation,
negative-OR gate,负或门,
column encoder,列编码器,
clock generator,时钟发生器,
Control flip-flop,控制触发器,
74HC76,74HC76,
555,555,
74HC199,74HC199,
key code register,键码寄存器,
LCC,LCC,
LQFP,低剖面四边扁平封装,
CSP,芯片级封装,
status,状态,
storage capacity,存储容量,
successive-approximation (SAR),逐次逼近型 (SAR),
Relative addressing,相对寻址,
Remainders,余数,
repeated multiplication-by-2 method,重复乘以2法,
troubleshooting method,故障排除方法,
Return from interrupt (RTI),中断返回 (RTI),
Reverse-biased,反向偏置,
Ripple counters,纹波计数器,
checksum method,校验和方法,
mask,掩膜,
UV EPROM,紫外可擦可编程只读存储器,
RS-232 bus,RS-232总线,
RS-422 bus,RS-422总线,
RS-423 bus,RS-423总线,
RS-485 bus,RS-485总线,
RZ (return to zero),归零码 (RZ),
Sample-and-hold operation,采样保持操作,
Sampled-value representations,采样值表示,
Sampling application,采样应用,
bouncing ball analogy,弹球类比,
program code,程序代码,
device configuration data,设备配置数据,
internal registers,内部寄存器,
peripheral device buffers,外设缓冲区,
Interface circuitry,接口电路,
external devices,外部设备,
phase-locked loop,锁相环,
PLL,锁相环,
external clock,外部时钟,
internal frequency,内部频率,
DMA controllers,直接内存访问控制器,
Programmable logic resources,可编程逻辑资源,
fabric,可编程逻辑架构,
AOI,与或非,
SOP expression,SOP表达式,
negative-AND symbol,负与符号,
binary input code,二进制输入码,
stairstep waveform,阶梯波形,
binary-weighted steps,二进制加权步进,
Behavioral,行为级,
Data flow,数据流,
Structural,结构级,
bipolar gates,双极型门电路,
CMOS gates,CMOS门电路,
voltage,电压,
Processors,处理器,
standard SOP,标准SOP,
Products,乘积,
partial,部分,
design flow block diagram,设计流程框图,
hierarchy,层次结构,
Programmable logic array,可编程逻辑阵列,
device programming,器件编程,
Programmable process technologies,可编程工艺技术,
Moore machine,摩尔机,
Mealy machine,米利机,
modulus-26 binary counter,模26二进制计数器,
assembly line,装配线,
Figure 14–2,图14-2,
input and output ports,输入输出端口,
Computer Software,计算机软件,
Windows,Windows,
Mac OS,Mac OS,
mainframe computers,大型机,
Grace Hopper,格蕾丝·霍珀,
Harvard Mark I,哈佛马克一号,
1940s,20世纪40年代,
ERASE,擦除,
Flash Memory Array,闪存阵列,
memory stick,存储棒,
PC card adaptor,PC卡适配器,
laptop computers,笔记本电脑,
digital cameras,数码相机,
"Flash vs. ROM, EPROM, and EEPROM",闪存与ROM、EPROM和EEPROM对比,
Read-only memories,只读存储器,
READ/WRITE device,读写设备,
Boundary scan cell,边界扫描单元,
BSC,BSC,
data paths,数据路径,
bit pattern,位模式,
Breadboard,面包板,
Broadband transmission,宽带传输,
noninverting,非反相,
